#Model files used:,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-18,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-19,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-20,
#Model used:, CTIPe
#Coordinates:, GDZ, sph
#utc_time,c1,c2,c3,net_idx,rho,
#[s],[deg],[deg],[km],[],[kg/m**3],
1426869318.9772418,-149.1131965222994,4.929548134584125,297.297410692974,10465,1.612092411861241e-11,
1426869338.9790552,-147.76863017700634,6.44193518164169,297.39930108699565,10466,1.6168953475514938e-11,
1426869358.9808686,-146.4240638317151,7.950807823908865,297.5283347432391,10467,1.622551002458654e-11,
1426869378.982682,-145.07949748642386,9.45534289426383,297.68444111885657,10468,1.6284255829664844e-11,
1426869398.9844954,-143.73493114113262,10.954719591952037,297.8675349014484,10469,1.633077726426454e-11,
1426869418.9863088,-142.39036479583956,12.448119930374624,298.07751605560577,10470,1.638515984857335e-11,
1426869438.9881222,-141.04579845054832,13.934729183342071,298.3142698774846,10471,1.6417976077279447e-11,
1426869458.9899356,-139.70123210525708,15.413736329549128,298.5776670573829,10472,1.642486064050309e-11,
1426869478.991749,-138.35666575996402,16.88433449502805,298.8675637502851,10473,1.6421127950093972e-11,
1426869498.9935625,-137.01209941467278,18.345721393339716,299.1838016543379,10474,1.641333162400891e-11,
1426869518.9953759,-135.66753306938153,19.797099763262075,299.52620809721105,10475,1.640249330768001e-11,
1426869538.9971893,-134.3229667240903,21.237677803736524,299.89459613029925,10476,1.6382966438948525e-11,
1426869558.9990027,-132.97840037879723,22.666669605836017,300.2887646307125,10477,1.6348736392736318e-11,
1426869579.000816,-131.633834033506,24.08329558151869,300.70849841099823,10478,1.6294948654110026e-11,
1426869599.0026295,-130.28926768821475,25.48678288893267,301.15356833653794,10479,1.620927117990068e-11,
1426869619.004443,-128.9447013429235,26.87636585404098,301.6237314505509,10480,1.6101624344749213e-11,
1426869639.0062563,-127.60013499763045,28.25128638833577,302.11873110664027,10481,1.5982063522853606e-11,
1426869659.0080698,-126.2555686523392,29.610794402414516,302.6382971088062,10482,1.584875540196873e-11,
1426869679.009883,-124.91100230704797,30.954148215191825,303.1821458588522,10483,1.57353069964642e-11,
1426869699.0116963,-123.56643596175672,32.2806149585245,303.7499805111017,10484,1.5633652797174038e-11,
1426869719.0135098,-122.22186961646366,33.589470977028725,304.3414911343432,10485,1.5543149914345336e-11,
1426869739.0153232,-120.87730327117242,34.88000222287074,304.9563548809132,10486,1.5534102020627063e-11,
1426869759.0171366,-119.53273692588118,36.151504645316564,305.5942361628261,10487,1.5554086458114567e-11,
1426869779.01895,-118.18817058058994,37.40328457482781,306.25478683485517,10488,1.5597791585590977e-11,
1426869799.0207634,-116.84360423529688,38.63465910149355,306.93764638446237,10489,1.5645779376140714e-11,
1426869819.0225768,-115.49903789000564,39.844956447592715,307.6424421284777,10490,1.5680695524231764e-11,
1426869839.0243902,-114.1544715447144,41.03351633408331,308.3687894164158,10491,1.5703499760855945e-11,
1426869859.0262036,-112.80990519942316,42.19969034081809,309.11629184032336,10492,1.5689238336202877e-11,
1426869879.028017,-111.4653388541301,43.34284226029101,309.88454145103907,10493,1.5608783164504536e-11,
1426869899.0298305,-110.12077250883885,44.46234844472107,310.6731189807516,10494,1.5459514335332614e-11,
1426869919.0316439,-108.77620616354761,45.55759814628379,311.4815940717308,10495,1.5201361969408445e-11,
1426869939.0334573,-107.43163981825637,46.627993850305444,312.3095255111103,10496,1.486592065452348e-11,
1426869959.0352707,-106.08707347296331,47.672951601238026,313.15646147159146,10497,1.4498084491262869e-11,
1426869979.037084,-104.74250712767207,48.69190132123655,314.0219397579387,10498,1.4325862103621558e-11,
1426869999.0388975,-103.39794078238083,49.684287121165774,314.90548805912977,10499,1.4144462606820737e-11,
1426870019.040711,-102.05337443708959,50.64956760386624,315.80662420602647,10500,1.396124446389472e-11,
1426870039.0425243,-100.70880809179653,51.58721615951389,316.7248564344218,10501,1.3783363446266431e-11,
1426870059.0443377,-99.36424174650529,52.49672125291269,317.65968365332293,10502,1.3604254938468534e-11,
1426870079.0461512,-98.01967540121404,53.37758670256337,318.610595718322,10503,1.3430756632205138e-11,
1426870099.0479646,-96.6751090559228,54.22933195135555,319.57707370990533,10504,1.3268051136556046e-11,
1426870119.0497777,-95.33054271062974,55.051492328736316,320.55859021655124,10505,1.3112510138750606e-11,
1426870139.0515912,-93.9859763653385,55.843619304211764,321.5546096224595,10506,1.2963533864813266e-11,
1426870159.0534046,-92.64141002004726,56.60528073204331,322.56458839975767,10507,1.2829935515716434e-11,
1426870179.055218,-91.29684367475602,57.33606108700518,323.58797540502246,10508,1.2701426362485231e-11,
1426870199.0570314,-89.95227732946296,58.03556169107471,324.62421217995757,10509,1.2573618006553915e-11,
1426870219.0588448,-88.60771098417172,58.70340093093165,325.67273325606055,10510,1.2436731966092857e-11,
1426870239.0606582,-87.26314463888048,59.33921446614759,326.7329664631151,10511,1.2294361323033858e-11,
1426870259.0624716,-85.91857829358923,59.94265542795232,327.80433324133895,10512,1.2151612550202383e-11,
1426870279.064285,-84.57401194829617,60.51339460846859,328.8862489570181,10513,1.199829578086636e-11,
1426870299.0660985,-83.22944560300493,61.05112064031166,329.9781232214539,10514,1.1844860959496469e-11,
1426870319.0679119,-81.88487925771369,61.55554016645618,331.0793602130508,10515,1.1691714464369389e-11,
1426870339.0697253,-80.54031291242245,62.026378000277504,332.189359002367,10516,1.1536881017683015e-11,
1426870359.0715387,-79.19574656712939,62.46337727567995,333.30751387995235,10517,1.1383492032008974e-11,
1426870379.073352,-77.85118022183815,62.86629958723041,334.43321468679403,10518,1.1228291294071925e-11,
1426870399.0751655,-76.50661387654691,63.23492512022077,335.565847147189,10519,1.1078304449993036e-11,
1426870419.076979,-75.16204753125385,63.56905277058796,336.70479320386323,10520,1.0922730244222417e-11,
1426870439.0787923,-73.8174811859626,63.86850025462652,337.8494313551532,10521,1.0766790199442411e-11,
1426870459.0806057,-72.47291484067136,64.13310420843378,338.99913699406704,10522,1.0613212164702162e-11,
1426870479.0824192,-71.12834849538012,64.36272027703302,340.1532827490393,10523,1.042851443671719e-11,
1426870499.0842326,-69.78378215008706,64.55722319312669,341.3112388261946,10524,1.0228404856241325e-11,
1426870519.086046,-68.43921580479582,64.71650684543599,342.4723733529319,10525,1.0024911608940383e-11,
1426870539.0878594,-67.09464945950458,64.84048433659001,343.6360527226437,10526,9.824751791468956e-12,
1426870559.0896726,-65.75008311421334,64.92908803053272,344.8016419403803,10527,9.622295938425094e-12,
1426870579.091486,-64.40551676892028,64.98226958942196,345.96850496927283,10528,9.424282045920145e-12,
1426870599.0932994,-63.06095042362904,65.0,347.1360050775229,10529,9.232162272944065e-12,
1426870619.0951128,-61.716384078337796,65.0,347.1357330673678,10530,9.22819797554638e-12,
1426870639.0969262,-60.371817733046555,64.98226958942196,348.3032331756179,10531,9.038067709470636e-12,
1426870659.0987396,-59.027251387753495,64.92908803053274,349.47009620451036,10532,8.856619333666869e-12,
1426870679.100553,-57.68268504246225,64.84048433659001,350.63568542224704,10533,8.67915024593849e-12,
1426870699.1023664,-56.33811869717101,64.71650684543599,351.7993647919588,10534,8.510651723209211e-12,
1426870719.1041799,-54.99355235187977,64.5572231931267,352.9604993186961,10535,8.356960230078294e-12,
1426870739.1059933,-53.64898600658671,64.36272027703302,354.11845539585136,10536,8.201447538333656e-12,
1426870759.1078067,-52.30441966129547,64.13310420843378,355.27260115082373,10537,8.036981071063852e-12,
1426870779.10962,-50.95985331600423,63.86850025462653,356.4223067897375,10538,7.877699395198718e-12,
1426870799.1114335,-49.61528697071299,63.56905277058796,357.5669449410275,10539,7.726761114672893e-12,
1426870819.113247,-48.270720625419926,63.23492512022077,358.7058909977017,10540,7.579371699463147e-12,
1426870839.1150603,-46.926154280128685,62.866299587230415,359.83852345809674,10541,7.436677014766807e-12,
1426870859.1168737,-45.581587934837444,62.46337727567995,360.96422426493837,10542,7.302048275486966e-12,
1426870879.1186872,-44.2370215895462,62.02637800027751,362.08237914252373,10543,7.173770920223829e-12,
1426870899.1205006,-42.89245524425314,61.5555401664562,363.1923779318399,10544,7.025687323040558e-12,
1426870919.122314,-41.5478888989619,61.051120640311666,364.2936149234368,10545,6.8820139498461524e-12,
1426870939.1241274,-40.20332255367066,60.513394608468595,365.3854891878726,10546,6.745795935038382e-12,
1426870959.1259408,-38.85875620837942,59.94265542795233,366.46740490355177,10547,6.615905714584219e-12,
1426870979.1277542,-37.51418986308636,59.33921446614759,367.53877168177564,10548,6.465610571956314e-12,
1426870999.1295674,-36.16962351779512,58.70340093093166,368.59900488883017,10549,6.327285913931626e-12,
1426871019.1313808,-34.825057172503875,58.035561691074726,369.6475259649332,10550,6.179951120428775e-12,
1426871039.1331942,-33.480490827212634,57.33606108700518,370.68376273986826,10551,6.014023971343051e-12,
1426871059.1350076,-32.135924481919574,56.60528073204332,371.7071497451331,10552,5.850256337511147e-12,
1426871079.136821,-30.791358136628332,55.843619304211785,372.7171285224312,10553,5.690047469312228e-12,
1426871099.1386344,-29.44679179133709,55.051492328736316,373.71314792833954,10554,5.523326861376155e-12,
1426871119.1404479,-28.10222544604585,54.229331951355555,374.6946644349854,10555,5.356717540654245e-12,
1426871139.1422613,-26.75765910075279,53.37758670256339,375.66114242656874,10556,5.189587959318158e-12,
1426871159.1440747,-25.413092755461548,52.49672125291272,376.61205449156773,10557,5.021385542832234e-12,
1426871179.145888,-24.068526410170307,51.5872161595139,377.54688171046894,10558,4.8506001371800855e-12,
1426871199.1477015,-22.723960064879066,50.64956760386626,378.4651139388643,10559,4.671549669661252e-12,
1426871219.149515,-21.379393719586005,49.6842871211658,379.36625008576095,10560,4.6129312574325116e-12,
1426871239.1513283,-20.034827374294764,48.69190132123656,380.2497983869521,10561,4.566703128292652e-12,
1426871259.1531417,-18.690261029003523,47.67295160123805,381.1152766732992,10562,4.519893010979477e-12,
1426871279.1549551,-17.34569468371228,46.62799385030549,381.9622126337805,10563,4.465766550200006e-12,
1426871299.1567686,-16.00112833841922,45.557598146283794,382.7901440731599,10564,4.40622255653718e-12,
1426871319.158582,-14.65656199312798,44.462348444721094,383.5986191641391,10565,4.344099359976944e-12,
1426871339.1603954,-13.311995647836738,43.342842260291036,384.3871966938516,10566,4.278919153102672e-12,
1426871359.1622088,-11.967429302543678,42.199690340818094,385.1554463045674,10567,4.212363827572897e-12,
1426871379.1640222,-10.622862957252437,41.03351633408332,385.90294872847494,10568,4.142749858668133e-12,
1426871399.1658356,-9.278296611961196,39.84495644759275,386.6292960164131,10569,4.072941071534152e-12,
1426871419.167649,-7.933730266669954,38.634659101493554,387.33409176042835,10570,3.998113610624214e-12,
1426871439.1694624,-6.589163921376894,37.40328457482783,388.01695131003555,10571,3.918859328406474e-12,
1426871459.1712756,-5.244597576085653,36.15150464531661,388.67750198206454,10572,3.834774725460943e-12,
1426871479.173089,-3.9000312307944114,34.88000222287074,389.31538326397754,10573,3.741511528879688e-12,
1426871499.1749024,-2.55546488550317,33.58947097702874,389.9302470105476,10574,3.644038596169238e-12,
1426871519.1767159,-1.2108985402101098,32.28061495852454,390.52175763378904,10575,3.5421759952038996e-12,
1426871539.1785293,0.13366780508113152,30.954148215191825,391.08959228603857,10576,3.440047297193416e-12,
1426871559.1803427,1.4782341503723728,29.61079440241453,391.6334410360845,10577,3.3275949074801563e-12,
1426871579.182156,2.822800495663614,28.25128638833581,392.1530070382505,10578,3.218922533675082e-12,
1426871599.1839695,4.167366840956674,26.876365854040984,392.6480066943398,10579,3.1196843584449437e-12,
1426871619.185783,5.511933186247916,25.486782888932684,393.11816980835283,10580,3.024826450764082e-12,
1426871639.1875963,6.856499531539157,24.08329558151872,393.5632397338925,10581,2.9378515882554366e-12,
1426871659.1894097,8.201065876830398,22.66666960583607,393.9829735141783,10582,2.8587864796686294e-12,
1426871679.1912231,9.545632222123459,21.23767780373654,394.37714201459147,10583,2.7839667989952277e-12,
1426871699.1930366,10.8901985674147,19.797099763262104,394.74553004767967,10584,2.7124580380996833e-12,
1426871719.19485,12.234764912705941,18.34572139333976,395.0879364905528,10585,2.6410159606332057e-12,
1426871739.1966634,13.579331257997183,16.884334495028064,395.4041743946056,10586,2.565755063930755e-12,
1426871759.1984768,14.923897603290243,15.41373632954916,395.6940710875079,10587,2.487404796822423e-12,
1426871779.2002902,16.268463948581484,13.934729183342114,395.9574682674061,10588,2.404965078158358e-12,
1426871799.2021036,17.613030293872725,12.44811993037464,396.194222089285,10589,2.3176508897842124e-12,
1426871819.203917,18.957596639163967,10.954719591952067,396.4042032434423,10590,2.2319549788953834e-12,
1426871839.2057304,20.302162984457027,9.455342894263874,396.5872970260342,10591,2.148956093097052e-12,
1426871859.2075438,21.64672932974827,7.950807823908867,396.7434034016516,10592,2.0696242677831786e-12,
1426871879.2093573,22.99129567503951,6.441935181641719,396.8724370578951,10593,2.026961806719082e-12,
1426871899.2111704,24.33586202033075,4.92954813458417,396.97432745191674,10594,2.034926197364048e-12,
1426871919.2129838,25.68042836562381,3.414471767145377,397.0490188489051,10595,2.0416983155535e-12,
1426871939.2147973,27.024994710915053,1.89753263089618,397.0964703524914,10596,2.047222494239286e-12,
1426871959.2166107,28.369561056206294,0.37955829364293686,397.11665592706044,10597,2.051150234446613e-12,
1426871979.218424,29.714127401497535,-1.138623112052909,397.1095644119544,10598,2.0546117477276396e-12,
1426871999.2202375,31.058693746790595,-2.6561833406635134,397.0751995275618,10599,2.058590720706245e-12,
1426872019.222051,32.40326009208184,-4.172294485544857,397.0135798732874,10600,2.0637917064750614e-12,
1426872039.2238643,33.74782643737308,-5.686129430602177,396.9247389174057,10601,2.0714969880334973e-12,
1426872059.2256777,35.09239278266432,-7.196862301523976,396.80872497880193,10602,2.0806574926400534e-12,
1426872079.2274911,36.43695912795738,-8.703668916338694,396.6656012006119,10603,2.089441365174373e-12,
1426872099.2293046,37.78152547324862,-10.205727235048133,396.49544551577407,10604,2.0966030269918977e-12,
1426872119.231118,39.12609181853986,-11.702217808092193,396.29835060451296,10605,2.1011365265600845e-12,
1426872139.2329314,40.470658163831104,-13.192324223400524,396.074423843778,10606,2.1033036869508513e-12,
1426872159.2347448,41.815224509124164,-14.675233551787008,395.823787248663,10607,2.1041005588384242e-12,
1426872179.2365582,43.159790854415405,-16.15013679044422,395.54657740584145,10608,2.103917286356526e-12,
1426872199.2383716,44.50435719970665,-17.616229304295707,395.24294539905105,10609,2.1034292360159225e-12,
1426872219.240185,45.84892354499789,-19.07271126496559,394.9130567266702,10610,2.1030277400743182e-12,
1426872239.2419984,47.19348989029095,-20.518788087125788,394.5570912114297,10611,2.1025320945045233e-12,
1426872259.2438118,48.53805623558219,-21.95367086198297,394.17524290231063,10612,2.101908151235613e-12,
1426872279.2456253,49.88262258087343,-23.37657678766852,393.76771996868064,10613,2.101283433551153e-12,
1426872299.2474387,51.22718892616649,-24.786729596296986,393.3347445867268,10614,2.1009648391867484e-12,
1426872319.249252,52.57175527145773,-26.18335997745996,392.87655281824743,10615,2.1012534159542365e-12,
1426872339.2510653,53.916321616748974,-27.56570599792407,392.39339448186774,10616,2.103381924289244e-12,
1426872359.2528787,55.260887962040215,-28.933013517304573,391.8855330167519,10617,2.105528840048602e-12,
1426872379.254692,56.605454307333275,-30.284536599487502,391.35324533888246,10618,2.108410263522669e-12,
1426872399.2565055,57.95002065262452,-31.61953791957581,390.7968216899895,10619,2.1117817120318423e-12,
1426872419.258319,59.29458699791576,-32.937289166137894,390.21656547920827,10620,2.1136041818022784e-12,
1426872439.2601323,60.639153343207,-34.23707143853868,389.6127931175544,10621,2.113599410930651e-12,
1426872459.2619457,61.98371968850006,-35.51817563913651,388.9858338453053,10622,2.1098588636047807e-12,
1426872479.2637591,63.3282860337913,-36.779902860132346,388.33602955238285,10623,2.1027989849139888e-12,
1426872499.2655725,64.67285237908254,-38.021564764859576,387.6637345918349,10624,2.093270108226333e-12,
1426872519.267386,66.01741872437378,-39.24248396330677,386.9693155865178,10625,2.0804344513767197e-12,
1426872539.2691994,67.36198506966684,-40.44199438166867,386.25315122908455,10626,2.1383744344243717e-12,
1426872559.2710128,68.70655141495808,-41.61944162572347,385.51563207538896,10627,2.236224852696806e-12,
1426872579.2728262,70.05111776024933,-42.77418333783815,384.75716033141725,10628,2.333614219359245e-12,
1426872599.2746396,71.39568410554057,-43.905589547407615,383.97814963386423,10629,2.429183678920348e-12,
1426872619.276453,72.74025045083363,-45.01304301453563,383.17902482447334,10630,2.5261978165156854e-12,
1426872639.2782664,74.08481679612487,-46.09593956677089,382.3602217182636,10631,2.6178467395460142e-12,
1426872659.2800798,75.42938314141611,-47.15368842871387,381.5221868657706,10632,2.708634429654869e-12,
1426872679.2818933,76.77394948670735,-48.18571254431499,380.66537730943,10633,2.795856285499024e-12,
1426872699.2837067,78.11851583200041,-49.191448891688225,379.790260334238,10634,2.880708583050108e-12,
1426872719.28552,79.46308217729165,-50.17034879026829,378.8973132128226,10635,2.9629576649474085e-12,
1426872739.2873335,80.8076485225829,-51.12187820014388,377.98702294506836,10636,3.0496826091891873e-12,
1426872759.289147,82.15221486787414,-52.04551801340381,377.05988599243165,10637,3.1333347247031195e-12,
1426872779.2909603,83.4967812131672,-52.94076433733685,376.11640800709665,10638,3.229451036197295e-12,
1426872799.2927735,84.84134755845844,-53.8071287693309,375.15710355611554,10639,3.3230170341437502e-12,
1426872819.294587,86.18591390374968,-54.64413866332172,374.1824958406863,10640,3.421913054254834e-12,
1426872839.2964003,87.53048024904092,-55.45133738764532,373.19311641071965,10641,3.520038360121641e-12,
1426872859.2982137,88.87504659433398,-56.22828457415402,372.1895048748511,10642,3.6149625114675057e-12,
1426872879.3000271,90.21961293962522,-56.97455635845969,371.17220860605744,10643,3.702240513081574e-12,
1426872899.3018405,91.56417928491646,-57.68974561117343,370.14178244303616,10644,3.7736326313376045e-12,
1426872919.303654,92.9087456302077,-58.373462160015514,369.0987883875132,10645,3.828883863334892e-12,
1426872939.3054674,94.25331197550076,-59.025333002674266,368.04379529764174,10646,3.87112082154105e-12,
1426872959.3072808,95.597878320792,-59.645002510297836,366.97737857766157,10647,3.914929195013914e-12,
1426872979.3090942,96.94244466608325,-60.23213262150799,365.9001198639862,10648,3.948175499902155e-12,
1426872999.3109076,98.28701101137449,-60.78640302682984,364.8126067078907,10649,3.97098836415727e-12,
1426873019.312721,99.63157735666755,-61.30751134343697,363.71543225497254,10650,3.996406597334085e-12,
1426873039.3145344,100.97614370195879,-61.795173280116806,362.60919492156006,10651,4.0244716014758395e-12,
1426873059.3163478,102.32071004725003,-62.24912279236596,361.49449806824606,10652,4.0543732035175606e-12,
1426873079.3181612,103.66527639254127,-62.66911222753105,360.37194967072384,10653,4.086531721658237e-12,
1426873099.3199747,105.00984273783433,-63.05491245991599,359.2421619881049,10654,4.121018385144758e-12,
1426873119.321788,106.35440908312557,-63.40631301578163,358.10575122890094,10655,4.158550941894873e-12,
1426873139.3236015,107.69897542841682,-63.72312218817005,356.96333721485036,10656,4.199110753644167e-12,
1426873159.325415,109.04354177370806,-64.00516714149045,355.81554304277347,10657,4.247282950055628e-12,
1426873179.3272283,110.38810811900112,-64.25229400580977,354.6629947446421,10658,4.309163177377774e-12,
1426873199.3290417,111.73267446429236,-64.46436796079668,353.50632094604646,10659,4.374325136984133e-12,
1426873219.3308551,113.0772408095836,-64.64127330927283,352.3461525232482,10660,4.4414514729801e-12,
1426873239.3326683,114.42180715487666,-64.78291354033173,351.1831222590049,10661,4.509943296205606e-12,
1426873259.3344817,115.7663735001679,-64.8892113819903,350.0178644973551,10662,4.57993620653338e-12,
1426873279.3362951,117.11093984545914,-64.96010884334459,348.85101479755076,10663,4.652310616347628e-12,
1426873299.3381085,118.45550619075038,-64.99556724620697,347.68320958732755,10664,4.724174268784444e-12,
1426873319.339922,119.80007253604344,-64.99556724620697,346.51508581570084,10665,4.796386047016429e-12,
1426873339.3417354,121.14463888133469,-64.96010884334459,345.3472806054777,10666,4.8690485432663234e-12,
1426873359.3435488,122.48920522662593,-64.8892113819903,344.1804309056733,10667,4.9422590412699615e-12,
1426873379.3453622,123.83377157191717,-64.78291354033173,343.01517314402344,10668,5.013084503147656e-12,
1426873399.3471756,125.17833791721023,-64.64127330927283,341.8521428797802,10669,5.084633292966438e-12,
1426873419.348989,126.52290426250147,-64.46436796079668,340.69197445698194,10670,5.1553346305746e-12,
1426873439.3508024,127.86747060779271,-64.25229400580977,339.5353006583863,10671,5.230261277852097e-12,
1426873459.3526158,129.21203695308395,-64.00516714149045,338.38275236025487,10672,5.304528331961862e-12,
1426873479.3544292,130.556603298377,-63.72312218817006,337.2349581881781,10673,5.386680037890438e-12,
1426873499.3562427,131.90116964366825,-63.40631301578163,336.0925441741274,10674,5.468656446364386e-12,
1426873519.358056,133.2457359889595,-63.05491245991599,334.9561334149235,10675,5.546302602779817e-12,
1426873539.3598695,134.59030233425074,-62.669112227531066,333.8263457323046,10676,5.622520000686312e-12,
1426873559.361683,135.9348686795438,-62.24912279236597,332.70379733478234,10677,5.842876850850604e-12,
1426873579.3634963,137.27943502483504,-61.79517328011682,331.58910048146834,10678,6.05749277541374e-12,
1426873599.3653097,138.62400137012628,-61.30751134343698,330.4828631480559,10679,6.246865793160691e-12,
1426873619.3671231,139.96856771541752,-60.786403026829845,329.3856886951377,10680,6.425831363788166e-12,
1426873639.3689365,141.31313406071058,-60.23213262150801,328.29817553904223,10681,6.587672566619877e-12,
1426873659.37075,142.65770040600182,-59.64500251029784,327.2209168253668,10682,6.7225668879790066e-12,
1426873679.3725631,144.00226675129306,-59.02533300267427,326.1545001053866,10683,6.835766312443081e-12,
1426873699.3743765,145.3468330965843,-58.373462160015535,325.09950701551526,10684,7.006697053891065e-12,
1426873719.37619,146.69139944187737,-57.689745611173436,324.05651295999223,10685,7.183059024158739e-12,
1426873739.3780034,148.0359657871686,-56.974556358459694,323.026086796971,10686,7.360249395073267e-12,
1426873759.3798168,149.38053213245985,-56.22828457415404,322.00879052817726,10687,7.548425978121047e-12,
1426873779.3816302,150.7250984777511,-55.45133738764533,321.00517899230874,10688,7.757527684121436e-12,
1426873799.3834436,152.06966482304415,-54.64413866332173,320.01579956234207,10689,7.970875550109135e-12,
1426873819.385257,153.4142311683354,-53.80712876933091,319.04119184691285,10690,8.196361747494599e-12,
1426873839.3870704,154.75879751362663,-52.94076433733686,318.08188739593174,10691,8.434661645411428e-12,
1426873859.3888838,156.10336385891787,-52.045518013403836,317.13840941059675,10692,8.666093159633469e-12,
1426873879.3906972,157.44793020421093,-51.1218782001439,316.21127245796004,10693,8.92073854898528e-12,
1426873899.3925107,158.79249654950218,-50.1703487902683,315.3009821902058,10694,9.160466322221191e-12,
1426873919.394324,160.13706289479342,-49.19144889168825,314.40803506879047,10695,9.417843583253244e-12,
1426873939.3961375,161.48162924008466,-48.185712544314995,313.5329180935983,10696,9.676152888423644e-12,
1426873959.397951,162.82619558537772,-47.153688428713885,312.67610853725785,10697,9.977703131815403e-12,
1426873979.3997643,164.17076193066896,-46.09593956677092,311.83807368476477,10698,1.0281914250190081e-11,
1426873999.4015777,165.5153282759602,-45.01304301453565,311.0192705785551,10699,1.0581502237466954e-11,
1426874019.4033911,166.85989462125144,-43.90558954740763,310.2201457691641,10700,1.0853954170677473e-11,
1426874039.4052045,168.2044609665445,-42.77418333783818,309.44113507161114,10701,1.1117637470805185e-11,
1426874059.407018,169.54902731183574,-41.619441625723475,308.68266332763943,10702,1.1367296831060957e-11,
1426874079.4088314,170.89359365712698,-40.441994381668685,307.94514417394385,10703,1.1604308486988896e-11,
1426874099.4106448,172.23816000241823,-39.2424839633068,307.2289798165106,10704,1.1833258339207295e-11,
1426874119.4124582,173.5827263477113,-38.02156476485959,306.5345608111935,10705,1.2058301749918337e-11,
1426874139.4142714,174.92729269300253,-36.77990286013236,305.86226585064554,10706,1.228545119064974e-11,
1426874159.4160848,176.27185903829377,-35.51817563913655,305.21246155772315,10707,1.2514978599750698e-11,
1426874179.4178982,177.61642538358683,-34.23707143853869,304.585502285474,10708,1.2752124707107192e-11,
1426874199.4197116,178.96099172887807,-32.93728916613791,303.9817299238201,10709,1.2988914132431123e-11,
1426874219.421525,-179.6944419258307,-31.619537919575848,303.4014737130389,10710,1.3234132674522227e-11,
1426874239.4233384,-178.34987558053945,-30.284536599487517,302.84505006414594,10711,1.3498134143271179e-11,
1426874259.4251518,-177.0053092352464,-28.933013517304587,302.3127623862765,10712,1.374995653799403e-11,
1426874279.4269652,-175.66074288995515,-27.56570599792411,301.8049009211606,10713,1.3992458169078144e-11,
1426874299.4287786,-174.3161765446639,-26.183359977459986,301.32174258478096,10714,1.4223805695905553e-11,
1426874319.430592,-172.97161019937266,-24.786729596297004,300.86355081630154,10715,1.4463616093031258e-11,
1426874339.4324055,-171.6270438540796,-23.376576787668558,300.43057543434776,10716,1.471129487016956e-11,
1426874359.434219,-170.28247750878836,-21.953670861983,300.0230525007177,10717,1.496852097375455e-11,
1426874379.4360323,-168.93791116349712,-20.518788087125806,299.6412041915987,10718,1.5236281528389956e-11,
1426874399.4378457,-167.59334481820588,-19.07271126496563,299.2852386763582,10719,1.5499577129874613e-11,
1426874419.439659,-166.24877847291282,-17.616229304295736,298.95535000397734,10720,1.5750745566320124e-11,
1426874439.4414725,-164.90421212762158,-16.150136790444236,298.65171799718695,10721,1.5980433764171752e-11,
1426874459.443286,-163.55964578233034,-14.675233551787066,298.37450815436546,10722,1.617770112074062e-11,
1426874479.4450994,-162.2150794370391,-13.192324223400554,298.1238715592504,10723,1.6351280876888535e-11,
1426874499.4469128,-160.87051309174603,-11.70221780809221,297.8999447985154,10724,1.6520425959841068e-11,
1426874519.4487262,-159.5259467464548,-10.205727235048135,297.70284988725433,10725,1.667816343599767e-11,
1426874539.4505396,-158.18138040116355,-8.703668916338739,297.53269420241645,10726,1.6798979091147747e-11,
1426874559.452353,-156.8368140558723,-7.196862301523992,297.38957042422646,10727,1.690799757674258e-11,
1426874579.4541662,-155.49224771057925,-5.686129430602178,297.27355648562263,10728,1.699653544439754e-11,
1426874599.4559796,-154.147681365288,-4.172294485544901,297.18471552974097,10729,1.7061511958586774e-11,
1426874619.457793,-152.80311501999677,-2.6561833406635293,297.12309587546656,10730,1.711192569250713e-11,
1426874639.4596064,-151.45854867470553,-1.1386231120529104,297.088730991074,10731,1.7151924431370075e-11,
1426874659.4614198,-150.11398232941247,0.37955829364289206,297.08163947596796,10732,1.7182017291906258e-11,
1426874679.4632332,-148.76941598412122,1.8975326308961495,297.101825050537,10733,1.7285288219885855e-11,
1426874699.4650466,-147.42484963882998,3.4144717671453755,297.1492765541233,10734,1.7419217134550546e-11,
1426874719.46686,-146.08028329353874,4.929548134584125,297.22396795111166,10735,1.756457585821218e-11,
1426874739.4686735,-144.73571694824568,6.44193518164169,297.32585834513327,10736,1.77421505586841e-11,
1426874759.4704869,-143.39115060295444,7.950807823908865,297.4548920013767,10737,1.7953336627295646e-11,
1426874779.4723003,-142.0465842576632,9.45534289426383,297.6109983769942,10738,1.8223018563199223e-11,
1426874799.4741137,-140.70201791237196,10.954719591952037,297.794092159586,10739,1.8525249485079142e-11,
1426874819.475927,-139.3574515670789,12.448119930374624,298.0040733137434,10740,1.8866741068403424e-11,
1426874839.4777405,-138.01288522178766,13.934729183342071,298.2408271356222,10741,1.925119397694879e-11,
1426874859.479554,-136.66831887649641,15.413736329549128,298.5042243155205,10742,1.96225912599362e-11,
1426874879.4813673,-135.32375253120517,16.88433449502805,298.79412100842274,10743,1.994574233453601e-11,
1426874899.4831808,-133.9791861859121,18.345721393339716,299.1103589124756,10744,2.020368397473041e-11,
