Year	Month	Day	Hour	Minute	Second	Millisecond	Longitude	Latitude	Altitude
2019	3	18	13	25	35	0	166.7638073	-20.48310085	402.5392766
2019	3	18	13	25	40	0	166.8070931	-20.803109	402.6179626
2019	3	18	13	25	45	0	166.8506488	-21.12307821	402.6986569
2019	3	18	13	25	50	0	166.8944801	-21.4430078	402.779696
2019	3	18	13	25	55	0	166.9385928	-21.76289707	402.8601195
2019	3	18	13	26	0	0	166.9829928	-22.08274532	402.9411658
2019	3	18	13	26	5	0	167.0276859	-22.40255184	403.0245879
2019	3	18	13	26	10	0	167.0726783	-22.72231592	403.1102547
2019	3	18	13	26	15	0	167.117976	-23.04203684	403.1969944
2019	3	18	13	26	20	0	167.1635852	-23.36171388	403.2841525
2019	3	18	13	26	25	0	167.2095124	-23.68134631	403.3717894
2019	3	18	13	26	30	0	167.2557638	-24.00093339	403.4602089
2019	3	18	13	26	35	0	167.302346	-24.32047438	403.5496886
2019	3	18	13	26	40	0	167.3492656	-24.63996853	403.6400045
2019	3	18	13	26	45	0	167.3965293	-24.95941508	403.7310063
2019	3	18	13	26	50	0	167.444144	-25.27881327	403.8227265
2019	3	18	13	26	55	0	167.4921166	-25.59816232	403.9151947
2019	3	18	13	27	0	0	167.5404541	-25.91746145	404.0084618
2019	3	18	13	27	5	0	167.5891637	-26.23670987	404.1026729
2019	3	18	13	27	10	0	167.6382527	-26.55590679	404.1978797
2019	3	18	13	27	15	0	167.6877286	-26.8750514	404.2938309
2019	3	18	13	27	20	0	167.7375988	-27.19414288	404.3904757
2019	3	18	13	27	25	0	167.787871	-27.51318042	404.4880228
2019	3	18	13	27	30	0	167.8385531	-27.83216317	404.5863475
2019	3	18	13	27	35	0	167.889653	-28.15109029	404.6850684
2019	3	18	13	27	40	0	167.9411787	-28.46996094	404.7839593
2019	3	18	13	27	45	0	167.9931386	-28.78877423	404.8831883
2019	3	18	13	27	50	0	168.045541	-29.10752931	404.9836166
2019	3	18	13	27	55	0	168.0983944	-29.42622528	405.0855566
2019	3	18	13	28	0	0	168.1517075	-29.74486124	405.1886842
2019	3	18	13	28	5	0	168.2054892	-30.06343628	405.2924009
2019	3	18	13	28	10	0	168.2597484	-30.38194949	405.3965171
2019	3	18	13	28	15	0	168.3144945	-30.70039992	405.5010204
2019	3	18	13	28	20	0	168.3697368	-31.01878663	405.6059767
2019	3	18	13	28	25	0	168.4254847	-31.33710865	405.7115895
2019	3	18	13	28	30	0	168.4817481	-31.65536501	405.817913
2019	3	18	13	28	35	0	168.5385368	-31.97355472	405.9248013
2019	3	18	13	28	40	0	168.5958611	-32.29167677	406.03224
2019	3	18	13	28	45	0	168.6537311	-32.60973014	406.1402407
2019	3	18	13	28	50	0	168.7121574	-32.92771379	406.2486236
2019	3	18	13	28	55	0	168.7711509	-33.24562667	406.3574384
2019	3	18	13	29	0	0	168.8307223	-33.56346772	406.4668961
2019	3	18	13	29	5	0	168.8908829	-33.88123583	406.5767638
2019	3	18	13	29	10	0	168.9516442	-34.19892991	406.6867694
2019	3	18	13	29	15	0	169.0130177	-34.51654883	406.7971145
2019	3	18	13	29	20	0	169.0750154	-34.83409144	406.9082611
2019	3	18	13	29	25	0	169.1376494	-35.15155659	407.0201429
2019	3	18	13	29	30	0	169.2009321	-35.46894308	407.1326577
2019	3	18	13	29	35	0	169.2648761	-35.78624971	407.2454926
2019	3	18	13	29	40	0	169.3294945	-36.10347525	407.3582868
2019	3	18	13	29	45	0	169.3948005	-36.42061846	407.4713441
2019	3	18	13	29	50	0	169.4608075	-36.73767805	407.5850521
2019	3	18	13	29	55	0	169.5275293	-37.05465272	407.6992436
2019	3	18	13	30	0	0	169.5949802	-37.37154116	407.8134786
2019	3	18	13	30	5	0	169.6631745	-37.68834202	407.9277202
2019	3	18	13	30	10	0	169.732127	-38.00505391	408.0421754
2019	3	18	13	30	15	0	169.8018528	-38.32167543	408.1573216
2019	3	18	13	30	20	0	169.8723673	-38.63820516	408.2732465
2019	3	18	13	30	25	0	169.9436864	-38.95464162	408.3896072
2019	3	18	13	30	30	0	170.0158261	-39.27098332	408.505998
2019	3	18	13	30	35	0	170.0888031	-39.58722875	408.6225068
2019	3	18	13	30	40	0	170.1626343	-39.90337634	408.7393231
2019	3	18	13	30	45	0	170.237337	-40.2194245	408.856397
2019	3	18	13	30	50	0	170.3129289	-40.53537161	408.9736193
2019	3	18	13	30	55	0	170.3894282	-40.851216	409.0908705
2019	3	18	13	31	0	0	170.4668536	-41.16695597	409.2081833
2019	3	18	13	31	5	0	170.5452241	-41.4825898	409.3256896
2019	3	18	13	31	10	0	170.6245593	-41.79811569	409.4433683
2019	3	18	13	31	15	0	170.7048791	-42.11353183	409.5611531
2019	3	18	13	31	20	0	170.786204	-42.42883635	409.6792375
2019	3	18	13	31	25	0	170.8685552	-42.74402736	409.7974023
2019	3	18	13	31	30	0	170.9519541	-43.05910289	409.914977
2019	3	18	13	31	35	0	171.0364229	-43.37406095	410.0322696
2019	3	18	13	31	40	0	171.1219842	-43.68889949	410.1501997
2019	3	18	13	31	45	0	171.2086614	-44.00361641	410.2687511
2019	3	18	13	31	50	0	171.2964782	-44.31820955	410.3870125
2019	3	18	13	31	55	0	171.3854591	-44.63267671	410.5050379
2019	3	18	13	32	0	0	171.4756293	-44.94701562	410.6235092
2019	3	18	13	32	5	0	171.5670145	-45.26122396	410.7425165
2019	3	18	13	32	10	0	171.6596413	-45.57529936	410.8614951
2019	3	18	13	32	15	0	171.7535368	-45.88923935	410.9800996
2019	3	18	13	32	20	0	171.8487289	-46.20304143	411.098339
2019	3	18	13	32	25	0	171.9452464	-46.51670302	411.2164188
2019	3	18	13	32	30	0	172.0431186	-46.83022148	411.3343521
2019	3	18	13	32	35	0	172.1423759	-47.14359407	411.4520889
2019	3	18	13	32	40	0	172.2430494	-47.456818	411.5696459
2019	3	18	13	32	45	0	172.3451712	-47.76989039	411.6870158
2019	3	18	13	32	50	0	172.448774	-48.08280829	411.8041236
2019	3	18	13	32	55	0	172.5538917	-48.39556866	411.9209055
2019	3	18	13	33	0	0	172.6605591	-48.70816836	412.0372664
2019	3	18	13	33	5	0	172.768812	-49.02060417	412.1533131
2019	3	18	13	33	10	0	172.8786872	-49.33287279	412.2694494
2019	3	18	13	33	15	0	172.9902227	-49.64497079	412.3857167
2019	3	18	13	33	20	0	173.1034574	-49.95689466	412.5017626
2019	3	18	13	33	25	0	173.2184315	-50.26864079	412.6174363
2019	3	18	13	33	30	0	173.3351864	-50.58020544	412.732993
2019	3	18	13	33	35	0	173.4537647	-50.89158476	412.8484364
2019	3	18	13	33	40	0	173.5742103	-51.2027748	412.9636019
2019	3	18	13	33	45	0	173.6965684	-51.51377146	413.0784487
2019	3	18	13	33	50	0	173.8208856	-51.82457053	413.1929433
2019	3	18	13	33	55	0	173.94721	-52.13516766	413.3070673
2019	3	18	13	34	0	0	174.0755911	-52.44555836	413.4209156
2019	3	18	13	34	5	0	174.20608	-52.755738	413.5345336
2019	3	18	13	34	10	0	174.3387294	-53.06570178	413.6479455
2019	3	18	13	34	15	0	174.4735936	-53.37544478	413.7610719
2019	3	18	13	34	20	0	174.6107289	-53.68496187	413.8736341
2019	3	18	13	34	25	0	174.750193	-53.9942478	413.9854278
2019	3	18	13	34	30	0	174.8920459	-54.30329709	414.0964844
2019	3	18	13	34	35	0	175.0363491	-54.61210411	414.2069754
2019	3	18	13	34	40	0	175.1831666	-54.92066304	414.3168306
2019	3	18	13	34	45	0	175.3325641	-55.22896782	414.4261161
2019	3	18	13	34	50	0	175.4846098	-55.53701223	414.5349688
2019	3	18	13	34	55	0	175.639374	-55.84478979	414.6432783
2019	3	18	13	35	0	0	175.7969294	-56.1522938	414.7509993
2019	3	18	13	35	5	0	175.9573513	-56.45951735	414.8581631
2019	3	18	13	35	10	0	176.1207174	-56.76645324	414.9646812
2019	3	18	13	35	15	0	176.2871083	-57.07309403	415.0705424
2019	3	18	13	35	20	0	176.4566072	-57.379432	415.1758833
2019	3	18	13	35	25	0	176.6293003	-57.68545915	415.2806205
2019	3	18	13	35	30	0	176.8052769	-57.99116719	415.3846079
2019	3	18	13	35	35	0	176.9846293	-58.29654749	415.4879343
2019	3	18	13	35	40	0	177.1674533	-58.60159112	415.5906667
2019	3	18	13	35	45	0	177.353848	-58.90628881	415.6926383
2019	3	18	13	35	50	0	177.5439162	-59.2106309	415.7937856
2019	3	18	13	35	55	0	177.7377645	-59.5146074	415.8941228
2019	3	18	13	36	0	0	177.9355032	-59.81820789	415.9937203
2019	3	18	13	36	5	0	178.1372468	-60.12142155	416.09272
2019	3	18	13	36	10	0	178.3431143	-60.42423715	416.1910517
2019	3	18	13	36	15	0	178.5532288	-60.72664298	416.2884688
2019	3	18	13	36	20	0	178.7677182	-61.02862687	416.3849041
2019	3	18	13	36	25	0	178.9867154	-61.33017614	416.4805954
2019	3	18	13	36	30	0	179.2103583	-61.6312776	416.5755601
2019	3	18	13	36	35	0	179.43879	-61.93191751	416.6696925
2019	3	18	13	36	40	0	179.6721594	-62.23208156	416.7630357
2019	3	18	13	36	45	0	179.910621	-62.53175481	416.8556175
2019	3	18	13	36	50	0	-179.8456645	-62.8309217	416.9473416
2019	3	18	13	36	55	0	-179.5965301	-63.12956601	417.0382244
2019	3	18	13	37	0	0	-179.341802	-63.42767081	417.1282906
2019	3	18	13	37	5	0	-179.0812997	-63.72521842	417.2174634
2019	3	18	13	37	10	0	-178.814835	-64.02219038	417.3057037
2019	3	18	13	37	15	0	-178.5422125	-64.31856742	417.3931368
2019	3	18	13	37	20	0	-178.2632286	-64.61432941	417.4797662
2019	3	18	13	37	25	0	-177.9776714	-64.90945529	417.5654498
2019	3	18	13	37	30	0	-177.6853202	-65.20392306	417.6501818
2019	3	18	13	37	35	0	-177.3859451	-65.49770969	417.7341807
2019	3	18	13	37	40	0	-177.0793067	-65.7907911	417.8175807
2019	3	18	13	37	45	0	-176.7651556	-66.08314207	417.9001503
2019	3	18	13	37	50	0	-176.4432319	-66.37473619	417.9818145
2019	3	18	13	37	55	0	-176.1132645	-66.66554582	418.0627393
2019	3	18	13	38	0	0	-175.774971	-66.95554196	418.1429687
2019	3	18	13	38	5	0	-175.428057	-67.24469424	418.2223437
2019	3	18	13	38	10	0	-175.0722153	-67.53297079	418.3005387
2019	3	18	13	38	15	0	-174.7071258	-67.82033819	418.3773438
2019	3	18	13	38	20	0	-174.3324543	-68.10676136	418.4527446
2019	3	18	13	38	25	0	-173.9478524	-68.39220348	418.5268807
2019	3	18	13	38	30	0	-173.5529567	-68.67662588	418.5998384
2019	3	18	13	38	35	0	-173.1473881	-68.95998792	418.6716328
2019	3	18	13	38	40	0	-172.730751	-69.24224691	418.7423013
2019	3	18	13	38	45	0	-172.3026328	-69.52335797	418.8119509
2019	3	18	13	38	50	0	-171.8626031	-69.80327388	418.8806864
2019	3	18	13	38	55	0	-171.4102129	-70.08194499	418.9485258
2019	3	18	13	39	0	0	-170.9449939	-70.35931904	419.0154484
2019	3	18	13	39	5	0	-170.466458	-70.63534102	419.0814575
2019	3	18	13	39	10	0	-169.974096	-70.909953	419.1463317
2019	3	18	13	39	15	0	-169.4673775	-71.18309399	419.2095762
2019	3	18	13	39	20	0	-168.9457496	-71.45469971	419.2711527
2019	3	18	13	39	25	0	-168.4086367	-71.72470243	419.3316605
2019	3	18	13	39	30	0	-167.8554394	-71.99303077	419.3914068
2019	3	18	13	39	35	0	-167.2855342	-72.25960947	419.4500699
2019	3	18	13	39	40	0	-166.6982726	-72.52435918	419.5074669
2019	3	18	13	39	45	0	-166.0929811	-72.78719622	419.5637123
2019	3	18	13	39	50	0	-165.4689602	-73.04803234	419.6188036
2019	3	18	13	39	55	0	-164.8254848	-73.30677445	419.6726195
2019	3	18	13	40	0	0	-164.1618036	-73.56332436	419.7250547
2019	3	18	13	40	5	0	-163.4771393	-73.81757853	419.776146
2019	3	18	13	40	10	0	-162.770689	-74.06942771	419.8262681
2019	3	18	13	40	15	0	-162.0416246	-74.31875674	419.8755031
2019	3	18	13	40	20	0	-161.2890941	-74.56544417	419.9232803
2019	3	18	13	40	25	0	-160.5122219	-74.80936199	419.9694974
2019	3	18	13	40	30	0	-159.7101116	-75.0503753	420.014804
2019	3	18	13	40	35	0	-158.8818471	-75.28834204	420.059164
2019	3	18	13	40	40	0	-158.026496	-75.52311262	420.1019855
2019	3	18	13	40	45	0	-157.1431124	-75.75452969	420.1434317
2019	3	18	13	40	50	0	-156.2307414	-75.98242779	420.1835239
2019	3	18	13	40	55	0	-155.2884234	-76.20663316	420.2213533
2019	3	18	13	41	0	0	-154.3152001	-76.42696342	420.2568985
2019	3	18	13	41	5	0	-153.3101213	-76.64322743	420.2914759
2019	3	18	13	41	10	0	-152.2722523	-76.8552251	420.3258802
2019	3	18	13	41	15	0	-151.2006831	-77.06274729	420.3595408
2019	3	18	13	41	20	0	-150.0945386	-77.26557579	420.391642
2019	3	18	13	41	25	0	-148.9529898	-77.46348336	420.4223233
2019	3	18	13	41	30	0	-147.7752668	-77.65623388	420.4520739
2019	3	18	13	41	35	0	-146.5606731	-77.84358258	420.4808748
2019	3	18	13	41	40	0	-145.3086007	-78.02527644	420.5082728
2019	3	18	13	41	45	0	-144.0185477	-78.20105476	420.5343481
2019	3	18	13	41	50	0	-142.6901355	-78.37064979	420.5596867
2019	3	18	13	41	55	0	-141.3231282	-78.53378764	420.5842057
2019	3	18	13	42	0	0	-139.9174524	-78.69018936	420.6068653
2019	3	18	13	42	5	0	-138.4732168	-78.83957218	420.6271236
2019	3	18	13	42	10	0	-136.990733	-78.98165107	420.6456614
2019	3	18	13	42	15	0	-135.470534	-79.11614037	420.6634668
2019	3	18	13	42	20	0	-133.9133933	-79.24275582	420.680211
2019	3	18	13	42	25	0	-132.3203409	-79.36121665	420.6950211
2019	3	18	13	42	30	0	-130.6926767	-79.47124794	420.7079333
2019	3	18	13	42	35	0	-129.0319817	-79.57258317	420.7201391
2019	3	18	13	42	40	0	-127.3401233	-79.66496682	420.7319771
2019	3	18	13	42	45	0	-125.6192571	-79.74815716	420.7427824
2019	3	18	13	42	50	0	-123.8718222	-79.821929	420.7521662
2019	3	18	13	42	55	0	-122.1005313	-79.88607645	420.7600768
2019	3	18	13	43	0	0	-120.3083537	-79.94041557	420.766344
2019	3	18	13	43	5	0	-118.4984924	-79.98478687	420.7712067
2019	3	18	13	43	10	0	-116.6743547	-80.01905754	420.7753453
2019	3	18	13	43	15	0	-114.8395175	-80.04312338	420.7787226
2019	3	18	13	43	20	0	-112.9976873	-80.05691035	420.7806029
2019	3	18	13	43	25	0	-111.1526566	-80.06037573	420.7804991
2019	3	18	13	43	30	0	-109.3082576	-80.05350873	420.7783979
2019	3	18	13	43	35	0	-107.4683146	-80.03633071	420.7744777
2019	3	18	13	43	40	0	-105.6365968	-80.00889478	420.7690996
2019	3	18	13	43	45	0	-103.8167728	-79.97128508	420.7627311
2019	3	18	13	43	50	0	-102.0123677	-79.9236154	420.7553587
2019	3	18	13	43	55	0	-100.2267252	-79.86602758	420.7463452
2019	3	18	13	44	0	0	-98.46297429	-79.79868943	420.7356064
2019	3	18	13	44	5	0	-96.7240019	-79.72179238	420.723996
2019	3	18	13	44	10	0	-95.01243217	-79.63554899	420.7115353
2019	3	18	13	44	15	0	-93.33061176	-79.5401902	420.6972167
2019	3	18	13	44	20	0	-91.68060154	-79.43596258	420.6814485
2019	3	18	13	44	25	0	-90.06417421	-79.32312559	420.6649288
2019	3	18	13	44	30	0	-88.48281723	-79.20194878	420.6463805
2019	3	18	13	44	35	0	-86.93774044	-79.07270928	420.6262938
2019	3	18	13	44	40	0	-85.4298876	-78.93568926	420.6088032
2019	3	18	13	44	45	0	-83.95995111	-78.79117367	420.5937369
2019	3	18	13	44	50	0	-82.52838904	-78.63944815	420.5747731
2019	3	18	13	44	55	0	-81.1354439	-78.48079719	420.5496014
2019	3	18	13	45	0	0	-79.78116227	-78.31550244	420.5223917
2019	3	18	13	45	5	0	-78.46541499	-78.14384132	420.4958997
2019	3	18	13	45	10	0	-77.18791706	-77.96608579	420.468705
2019	3	18	13	45	15	0	-75.94824724	-77.78250139	420.4401172
2019	3	18	13	45	20	0	-74.74586666	-77.59334635	420.4102611
2019	3	18	13	45	25	0	-73.58013648	-77.39887103	420.3782554
2019	3	18	13	45	30	0	-72.45033434	-77.19931737	420.3450653
2019	3	18	13	45	35	0	-71.3556694	-76.9949186	420.3120242
2019	3	18	13	45	40	0	-70.29529615	-76.785899	420.2778956
2019	3	18	13	45	45	0	-69.2683267	-76.57247379	420.2412103
2019	3	18	13	45	50	0	-68.27384192	-76.35484913	420.2024415
2019	3	18	13	45	55	0	-67.31090109	-76.13322214	420.1618874
2019	3	18	13	46	0	0	-66.37855049	-75.90778106	420.1202684
2019	3	18	13	46	5	0	-65.47583075	-75.67870539	420.0790029
2019	3	18	13	46	10	0	-64.60178326	-75.44616616	420.0373994
2019	3	18	13	46	15	0	-63.75545552	-75.21032611	419.9932826
2019	3	18	13	46	20	0	-62.93590571	-74.97134	419.9470001
2019	3	18	13	46	25	0	-62.14220645	-74.72935492	419.9002103
2019	3	18	13	46	30	0	-61.37344789	-74.48451053	419.8523391
2019	3	18	13	46	35	0	-60.62874021	-74.23693942	419.8028071
2019	3	18	13	46	40	0	-59.90721553	-73.98676742	419.7525384
2019	3	18	13	46	45	0	-59.20802947	-73.73411386	419.701443
2019	3	18	13	46	50	0	-58.5303622	-73.47909194	419.6487168
2019	3	18	13	46	55	0	-57.87341922	-73.22180897	419.5947716
2019	3	18	13	47	0	0	-57.23643181	-72.96236673	419.5398694
2019	3	18	13	47	5	0	-56.61865726	-72.70086168	419.4834078
2019	3	18	13	47	10	0	-56.01937888	-72.43738529	419.4255145
2019	3	18	13	47	15	0	-55.43790582	-72.17202428	419.3668972
2019	3	18	13	47	20	0	-54.87357281	-71.90486087	419.30765
2019	3	18	13	47	25	0	-54.32573971	-71.63597305	419.2475674
2019	3	18	13	47	30	0	-53.79379098	-71.36543476	419.1866223
2019	3	18	13	47	35	0	-53.27713514	-71.09331618	419.1246833
2019	3	18	13	47	40	0	-52.77520411	-70.81968387	419.0615692
2019	3	18	13	47	45	0	-52.28745251	-70.54460099	418.997153
2019	3	18	13	47	50	0	-51.81335697	-70.26812754	418.9311747
2019	3	18	13	47	55	0	-51.35241538	-69.99032043	418.8635507
2019	3	18	13	48	0	0	-50.90414615	-69.71123378	418.7945325
2019	3	18	13	48	5	0	-50.46808749	-69.43091895	418.7243582
2019	3	18	13	48	10	0	-50.04379661	-69.14942479	418.6531128
2019	3	18	13	48	15	0	-49.63084904	-68.86679772	418.580931
2019	3	18	13	48	20	0	-49.22883785	-68.58308189	418.5078905
2019	3	18	13	48	25	0	-48.83737299	-68.29831932	418.4339756
2019	3	18	13	48	30	0	-48.45608054	-68.01254996	418.3592028
2019	3	18	13	48	35	0	-48.08460208	-67.72581188	418.2835954
2019	3	18	13	48	40	0	-47.72259399	-67.43814131	418.2070195
2019	3	18	13	48	45	0	-47.36972687	-67.14957277	418.1293572
2019	3	18	13	48	50	0	-47.02568485	-66.86013917	418.0506238
2019	3	18	13	48	55	0	-46.69016505	-66.56987186	417.970756
2019	3	18	13	49	0	0	-46.36287702	-66.27880077	417.8896969
2019	3	18	13	49	5	0	-46.04354215	-65.98695443	417.8075476
2019	3	18	13	49	10	0	-45.73189316	-65.69436007	417.7246144
2019	3	18	13	49	15	0	-45.42767361	-65.40104371	417.6411076
2019	3	18	13	49	20	0	-45.13063739	-65.10703018	417.5569523
2019	3	18	13	49	25	0	-44.84054831	-64.8123432	417.4718266
2019	3	18	13	49	30	0	-44.55717958	-64.51700547	417.3854038
2019	3	18	13	49	35	0	-44.28031345	-64.22103867	417.2977319
2019	3	18	13	49	40	0	-44.00974081	-63.92446354	417.2093235
2019	3	18	13	49	45	0	-43.74526073	-63.62729994	417.1204916
2019	3	18	13	49	50	0	-43.4866802	-63.32956685	417.0310429
2019	3	18	13	49	55	0	-43.2338137	-63.03128248	416.9404785
2019	3	18	13	50	0	0	-42.98648288	-62.73246425	416.8486001
2019	3	18	13	50	5	0	-42.74451628	-62.43312885	416.7558814
2019	3	18	13	50	10	0	-42.50774898	-62.1332923	416.6624841
2019	3	18	13	50	15	0	-42.27602234	-61.83296994	416.5679746
2019	3	18	13	50	20	0	-42.04918372	-61.53217649	416.4729136
2019	3	18	13	50	25	0	-41.82708619	-61.23092607	416.3790798
2019	3	18	13	50	30	0	-41.60958833	-60.92923225	416.2859684
2019	3	18	13	50	35	0	-41.39655396	-60.62710805	416.1903682
2019	3	18	13	50	40	0	-41.1878519	-60.32456596	416.0915488
2019	3	18	13	50	45	0	-40.98335578	-60.02161801	415.9922284
2019	3	18	13	50	50	0	-40.78294384	-59.71827575	415.8941611
2019	3	18	13	50	55	0	-40.5864987	-59.41455027	415.7955004
2019	3	18	13	51	0	0	-40.3939072	-59.11045225	415.6953664
2019	3	18	13	51	5	0	-40.20506022	-58.80599198	415.5946292
2019	3	18	13	51	10	0	-40.01985249	-58.50117933	415.4934254
2019	3	18	13	51	15	0	-39.83818245	-58.19602382	415.3912631
2019	3	18	13	51	20	0	-39.65995209	-57.89053463	415.2886057
2019	3	18	13	51	25	0	-39.48506681	-57.58472057	415.1855091
2019	3	18	13	51	30	0	-39.31343525	-57.27859016	415.0813983
2019	3	18	13	51	35	0	-39.14496918	-56.97215161	414.9765496
2019	3	18	13	51	40	0	-38.9795834	-56.6654128	414.8716461
2019	3	18	13	51	45	0	-38.81719554	-56.35838138	414.7662314
2019	3	18	13	51	50	0	-38.65772603	-56.0510647	414.6601395
2019	3	18	13	51	55	0	-38.50109793	-55.74346985	414.5541056
2019	3	18	13	52	0	0	-38.34723686	-55.43560369	414.4475346
2019	3	18	13	52	5	0	-38.19607087	-55.12747284	414.3386785
2019	3	18	13	52	10	0	-38.04753036	-54.81908369	414.2278419
2019	3	18	13	52	15	0	-37.90154799	-54.51044241	414.1172891
2019	3	18	13	52	20	0	-37.75805859	-54.20155498	414.0089647
2019	3	18	13	52	25	0	-37.61699906	-53.89242715	413.9025824
2019	3	18	13	52	30	0	-37.47830831	-53.58306451	413.7967277
2019	3	18	13	52	35	0	-37.34192719	-53.27347245	413.6891011
2019	3	18	13	52	40	0	-37.20779837	-52.96365619	413.5778047
2019	3	18	13	52	45	0	-37.07586634	-52.65362079	413.4646388
2019	3	18	13	52	50	0	-36.94607727	-52.34337113	413.352075
2019	3	18	13	52	55	0	-36.81837901	-52.03291195	413.2401858
2019	3	18	13	53	0	0	-36.69272098	-51.72224783	413.1280146
2019	3	18	13	53	5	0	-36.56905414	-51.41138322	413.0157495
2019	3	18	13	53	10	0	-36.44733091	-51.10032242	412.9033944
2019	3	18	13	53	15	0	-36.32750514	-50.78906961	412.7902642
2019	3	18	13	53	20	0	-36.20953206	-50.47762883	412.6764762
2019	3	18	13	53	25	0	-36.0933682	-50.166004	412.562851
2019	3	18	13	53	30	0	-35.97897137	-49.85419893	412.4492494
2019	3	18	13	53	35	0	-35.86630059	-49.54221733	412.3350983
2019	3	18	13	53	40	0	-35.75531609	-49.23006276	412.2201398
2019	3	18	13	53	45	0	-35.64597922	-48.91773871	412.1046199
2019	3	18	13	53	50	0	-35.53825243	-48.60524857	411.9890334
2019	3	18	13	53	55	0	-35.43209923	-48.29259561	411.8736423
2019	3	18	13	54	0	0	-35.32748418	-47.97978303	411.758223
2019	3	18	13	54	5	0	-35.22437279	-47.66681392	411.6424954
2019	3	18	13	54	10	0	-35.12273155	-47.35369131	411.526635
2019	3	18	13	54	15	0	-35.02252787	-47.04041811	411.4106037
2019	3	18	13	54	20	0	-34.92373004	-46.72699718	411.2942204
2019	3	18	13	54	25	0	-34.82630722	-46.4134313	411.1776025
2019	3	18	13	54	30	0	-34.73022941	-46.09972315	411.0608866
2019	3	18	13	54	35	0	-34.63546739	-45.78587538	410.9439282
2019	3	18	13	54	40	0	-34.54199273	-45.47189052	410.8267235
2019	3	18	13	54	45	0	-34.44977776	-45.15777108	410.7093552
2019	3	18	13	54	50	0	-34.35879552	-44.84351948	410.5918837
2019	3	18	13	54	55	0	-34.26901977	-44.52913808	410.4744441
2019	3	18	13	55	0	0	-34.18042494	-44.21462919	410.3571638
2019	3	18	13	55	5	0	-34.09298611	-43.89999505	410.2398783
2019	3	18	13	55	10	0	-34.00667901	-43.58523785	410.1225225
2019	3	18	13	55	15	0	-33.92147998	-43.27035972	410.0051923
2019	3	18	13	55	20	0	-33.83736596	-42.95536276	409.8879322
2019	3	18	13	55	25	0	-33.75431447	-42.64024898	409.7707074
2019	3	18	13	55	30	0	-33.67230359	-42.32502038	409.6534755
2019	3	18	13	55	35	0	-33.59131192	-42.00967889	409.5362404
2019	3	18	13	55	40	0	-33.51131861	-41.69422641	409.4191677
2019	3	18	13	55	45	0	-33.43230331	-41.37866478	409.3023988
2019	3	18	13	55	50	0	-33.35424617	-41.0629958	409.1858374
2019	3	18	13	55	55	0	-33.27712781	-40.74722125	409.0693682
2019	3	18	13	56	0	0	-33.20092931	-40.43134285	408.9530348
2019	3	18	13	56	5	0	-33.1256322	-40.11536229	408.8367397
2019	3	18	13	56	10	0	-33.05121845	-39.79928121	408.7204521
2019	3	18	13	56	15	0	-32.97767045	-39.48310123	408.6043693
2019	3	18	13	56	20	0	-32.90497101	-39.16682392	408.4886112
2019	3	18	13	56	25	0	-32.83310332	-38.85045085	408.3730368
2019	3	18	13	56	30	0	-32.76205096	-38.53398351	408.2577605
2019	3	18	13	56	35	0	-32.6917979	-38.2174234	408.1429332
2019	3	18	13	56	40	0	-32.62232844	-37.90077196	408.0283881
2019	3	18	13	56	45	0	-32.55362726	-37.58403062	407.9140667
2019	3	18	13	56	50	0	-32.48567938	-37.26720077	407.8000469
2019	3	18	13	56	55	0	-32.41847015	-36.95028379	407.6862738
2019	3	18	13	57	0	0	-32.35198522	-36.63328101	407.5728584
2019	3	18	13	57	5	0	-32.28621059	-36.31619374	407.4600208
2019	3	18	13	57	10	0	-32.22113253	-35.99902328	407.3476498
2019	3	18	13	57	15	0	-32.15673764	-35.6817709	407.2354833
2019	3	18	13	57	20	0	-32.09301277	-35.36443784	407.1237415
2019	3	18	13	57	25	0	-32.02994508	-35.04702531	407.012432
2019	3	18	13	57	30	0	-31.96752199	-34.72953453	406.9011598
2019	3	18	13	57	35	0	-31.90573118	-34.41196666	406.7900597
2019	3	18	13	57	40	0	-31.84456058	-34.09432286	406.6798907
2019	3	18	13	57	45	0	-31.78399838	-33.77660428	406.5706327
2019	3	18	13	57	50	0	-31.72403301	-33.45881203	406.4617418
2019	3	18	13	57	55	0	-31.66465314	-33.14094721	406.3532667
2019	3	18	13	58	0	0	-31.60584766	-32.82301091	406.2455372
2019	3	18	13	58	5	0	-31.54760568	-32.50500418	406.1382315
2019	3	18	13	58	10	0	-31.48991654	-32.18692808	406.0308611
2019	3	18	13	58	15	0	-31.43276978	-31.86878364	405.9240076
2019	3	18	13	58	20	0	-31.37615514	-31.55057187	405.8181576
2019	3	18	13	58	25	0	-31.32006258	-31.23229378	405.7130904
2019	3	18	13	58	30	0	-31.26448223	-30.91395035	405.6084556
2019	3	18	13	58	35	0	-31.20940442	-30.59554255	405.5043538
2019	3	18	13	58	40	0	-31.15481966	-30.27707135	405.4009319
2019	3	18	13	58	45	0	-31.10071865	-29.95853768	405.2983341
2019	3	18	13	58	50	0	-31.04709225	-29.63994247	405.1964857
2019	3	18	13	58	55	0	-30.99393149	-29.32128665	405.0950067
2019	3	18	13	59	0	0	-30.94122758	-29.00257112	404.9939157
2019	3	18	13	59	5	0	-30.88897186	-28.68379677	404.8940511
2019	3	18	13	59	10	0	-30.83715587	-28.3649645	404.7956339
